"Tanggal","Terakhir","Pembukaan","Tertinggi","Terendah","Vol.","Perubahan%"
"15/03/2020","81.358.000","79.500.000","88.956.000","79.139.000","0,35K","2,03%"
"14/03/2020","79.743.000","84.505.000","85.893.000","78.947.000","0,29K","-5,64%"
"13/03/2020","84.505.000","76.500.000","98.000.000","64.112.000","1,36K","10,46%"
"12/03/2020","76.500.000","116.000.000","116.130.000","75.000.000","1,01K","-34,05%"
"11/03/2020","116.000.000","114.848.000","116.369.000","111.450.000","0,22K","1,00%"
"10/03/2020","114.848.000","115.974.000","119.444.000","113.775.000","0,36K","-0,97%"
"09/03/2020","115.974.000","116.453.000","119.000.000","112.500.000","0,66K","-0,54%"
"08/03/2020","116.600.000","126.872.000","126.926.000","116.130.000","0,28K","-8,10%"
"07/03/2020","126.872.000","129.666.000","130.000.000","125.984.000","0,13K","-2,15%"
"06/03/2020","129.666.000","128.330.000","130.237.000","127.688.000","0,18K","1,04%"
"05/03/2020","128.330.000","125.091.000","129.873.000","125.091.000","0,27K","2,59%"
"04/03/2020","125.091.000","125.551.000","126.100.000","123.843.000","0,19K","-0,37%"
"03/03/2020","125.551.000","127.812.000","127.931.000","123.500.000","0,21K","-1,77%"
"02/03/2020","127.812.000","122.655.000","128.022.000","121.000.000","0,37K","4,09%"
"01/03/2020","122.792.000","123.000.000","125.000.000","121.469.000","0,12K","-0,17%"
"29/02/2020","123.000.000","124.992.000","126.000.000","123.000.000","0,09K","-1,59%"
"28/02/2020","124.992.000","124.581.000","127.607.000","122.000.000","0,31K","0,33%"
"27/02/2020","124.579.000","124.654.000","127.436.000","121.000.000","0,45K","-0,06%"
"26/02/2020","124.654.000","131.100.000","132.000.000","123.000.000","0,37K","-4,92%"
"25/02/2020","131.100.000","134.580.992","135.010.000","130.448.000","0,32K","-2,59%"
"24/02/2020","134.580.992","136.412.992","137.000.000","132.900.000","0,18K","-1,34%"
"23/02/2020","136.412.992","133.891.000","137.480.000","133.773.000","0,13K","1,88%"
"22/02/2020","133.890.000","134.255.008","134.668.992","133.014.000","0,07K","-0,27%"
"21/02/2020","134.255.008","132.818.000","135.108.000","132.818.000","0,13K","1,08%"
"20/02/2020","132.818.000","134.300.000","135.140.000","132.029.000","0,26K","-1,25%"
"19/02/2020","134.500.000","139.780.992","140.250.000","133.162.000","0,33K","-3,78%"
"18/02/2020","139.780.992","134.187.000","141.100.000","132.733.000","0,30K","4,17%"
"17/02/2020","134.187.000","137.575.008","137.575.008","131.500.000","0,30K","-2,46%"
"16/02/2020","137.575.008","137.316.992","139.211.008","134.500.000","0,23K","0,19%"
"15/02/2020","137.316.992","141.523.008","141.940.000","135.644.000","0,21K","-2,98%"
"14/02/2020","141.528.000","140.551.008","142.000.000","139.207.008","0,17K","0,85%"
"13/02/2020","140.342.000","140.110.000","142.888.992","139.044.992","0,35K","0,17%"
"12/02/2020","140.110.000","139.452.000","140.500.000","139.002.000","0,23K","0,47%"
"11/02/2020","139.452.000","135.415.008","140.400.000","133.375.000","0,30K","2,98%"
"10/02/2020","135.415.008","137.784.992","137.990.000","134.500.000","0,27K","-1,72%"
"09/02/2020","137.784.992","134.848.992","138.091.008","134.776.000","0,16K","2,18%"
"08/02/2020","134.848.992","133.600.000","134.900.000","132.000.000","0,15K","0,93%"
"07/02/2020","133.600.000","131.758.000","133.700.000","131.712.000","0,21K","1,44%"
"06/02/2020","131.708.000","129.750.000","132.330.000","128.000.000","0,27K","1,51%"
"05/02/2020","129.751.000","126.441.000","131.000.000","126.001.000","0,37K","2,62%"
"04/02/2020","126.442.000","127.800.000","128.450.000","125.504.000","0,24K","-1,06%"
"03/02/2020","127.800.000","127.202.000","130.000.000","126.848.000","0,23K","0,47%"
"02/02/2020","127.201.000","128.500.000","128.719.000","126.499.000","0,19K","-1,01%"
"01/02/2020","128.499.000","127.444.000","128.969.000","127.444.000","0,11K","0,83%"
"31/01/2020","127.444.000","127.670.000","128.500.000","125.789.000","0,28K","-0,18%"
"30/01/2020","127.670.000","123.323.000","128.400.000","122.200.000","0,38K","3,51%"
"29/01/2020","123.343.000","124.883.000","126.010.000","122.356.000","0,49K","1,37%"
"28/01/2020","121.682.000","119.238.000","123.365.000","119.238.000","0,53K","2,05%"
"27/01/2020","119.239.000","117.800.000","121.100.000","117.799.000","0,43K","1,29%"
"26/01/2020","117.724.000","114.578.000","117.800.000","113.973.000","0,14K","2,75%"
"25/01/2020","114.578.000","115.399.000","115.400.000","113.500.000","0,11K","-0,71%"
"24/01/2020","115.400.000","115.083.000","116.638.000","113.052.000","0,21K","0,28%"
"23/01/2020","115.083.000","118.647.000","118.648.000","114.160.000","0,30K","-3,00%"
"22/01/2020","118.646.000","119.201.000","119.622.000","118.175.000","0,16K","-0,47%"
"21/01/2020","119.201.000","118.514.000","120.000.000","117.000.000","0,26K","0,58%"
"20/01/2020","118.514.000","119.250.000","119.857.000","117.049.000","0,26K","-0,62%"
"19/01/2020","119.250.000","120.918.000","123.801.000","116.750.000","0,31K","-1,38%"
"18/01/2020","120.918.000","120.708.000","121.399.000","119.490.000","0,13K","0,17%"
"17/01/2020","120.708.000","118.620.000","121.511.000","118.204.000","0,22K","1,76%"
"16/01/2020","118.620.000","119.494.000","119.850.000","117.000.000","0,22K","-0,73%"
"15/01/2020","119.494.000","118.425.000","120.565.000","115.999.000","0,41K","0,90%"
"14/01/2020","118.425.000","110.454.000","118.618.000","110.375.000","0,82K","7,22%"
"13/01/2020","110.454.000","111.714.000","111.751.000","109.950.000","0,21K","-1,13%"
"12/01/2020","111.714.000","109.797.000","111.714.000","109.346.000","0,09K","1,65%"
"11/01/2020","109.901.000","112.899.000","113.501.000","109.901.000","0,19K","-2,66%"
"10/01/2020","112.900.000","109.233.000","112.900.000","106.800.000","0,35K","3,36%"
"09/01/2020","109.234.000","112.612.000","112.715.000","108.673.000","0,32K","-3,00%"
"08/01/2020","112.612.000","110.420.000","115.000.000","110.408.000","0,57K","2,00%"
"07/01/2020","110.408.000","106.999.000","110.499.000","105.244.000","0,68K","3,19%"
"06/01/2020","107.000.000","101.700.000","107.070.000","101.700.000","0,30K","5,21%"
"05/01/2020","101.701.000","101.995.000","103.400.000","101.301.000","0,14K","-0,29%"
"04/01/2020","101.995.000","101.698.000","102.242.000","101.010.000","0,13K","0,29%"
"03/01/2020","101.698.000","98.001.000","102.999.000","97.000.000","0,29K","3,77%"
"02/01/2020","98.000.000","101.071.000","101.300.000","97.746.000","0,24K","-3,10%"
"01/01/2020","101.139.000","100.295.000","102.567.000","100.090.000","0,25K","0,73%"
"31/12/2019","100.402.000","101.546.000","101.780.000","99.675.000","0,24K","-1,13%"
"30/12/2019","101.546.000","102.776.000","103.993.000","101.040.000","0,34K","-1,20%"
"29/12/2019","102.776.000","102.680.000","104.310.000","101.933.000","0,25K","0,09%"
"28/12/2019","102.680.000","101.552.000","103.000.000","101.551.000","0,10K","1,16%"
"27/12/2019","101.501.000","101.396.000","101.857.000","99.945.000","0,19K","0,10%"
"26/12/2019","101.395.000","101.587.000","104.285.000","101.000.000","0,17K","-0,19%"
"25/12/2019","101.586.000","102.381.000","102.575.000","100.600.000","0,16K","-0,78%"
"24/12/2019","102.381.000","103.514.000","104.275.000","101.257.000","0,19K","-1,09%"
"23/12/2019","103.514.000","105.250.000","106.988.000","102.000.000","0,44K","-1,65%"
"22/12/2019","105.250.000","100.661.000","105.250.000","100.508.000","0,15K","4,56%"
"21/12/2019","100.661.000","100.838.000","101.180.000","100.188.000","0,18K","-0,51%"
"20/12/2019","101.178.000","100.426.000","101.436.000","99.800.000","0,28K","0,75%"
"19/12/2019","100.425.000","101.674.000","102.259.000","99.145.000","0,37K","-1,23%"
"18/12/2019","101.674.000","93.455.000","102.300.000","91.257.000","0,42K","8,79%"
"17/12/2019","93.455.000","96.668.000","96.998.000","93.000.000","0,30K","-3,32%"
"16/12/2019","96.668.000","100.151.000","100.457.000","96.207.000","0,30K","-3,48%"
"15/12/2019","100.151.000","99.531.000","101.050.000","98.849.000","0,09K","0,62%"
"14/12/2019","99.531.000","101.564.000","102.307.000","98.952.000","0,13K","-2,00%"
"13/12/2019","101.564.000","101.183.000","102.593.000","101.005.000","0,12K","0,38%"
"12/12/2019","101.183.000","101.568.000","102.500.000","100.300.000","0,22K","-0,38%"
"11/12/2019","101.568.000","102.394.000","102.907.000","100.807.000","0,16K","-0,81%"
"10/12/2019","102.394.000","103.720.000","104.298.000","101.578.000","0,25K","-1,28%"
"09/12/2019","103.720.000","105.505.000","106.649.000","103.140.000","0,19K","-1,69%"
"08/12/2019","105.506.000","105.543.000","105.874.000","104.250.000","0,09K","-0,04%"
"07/12/2019","105.543.000","105.798.000","106.970.000","104.373.000","0,36K","-0,24%"
"06/12/2019","105.798.000","104.000.000","105.941.000","103.000.000","0,21K","1,73%"
"05/12/2019","104.000.000","102.205.000","105.293.000","101.694.000","0,26K","1,75%"
"04/12/2019","102.212.000","103.498.000","107.750.000","100.881.000","0,48K","-1,24%"
"03/12/2019","103.498.000","104.273.000","105.750.000","103.013.000","0,21K","-0,94%"
"02/12/2019","104.477.000","105.545.000","105.547.000","102.216.000","0,30K","-1,01%"
"01/12/2019","105.545.000","107.505.000","107.849.000","103.300.000","0,26K","-2,14%"
"30/11/2019","107.848.000","109.999.000","110.633.000","105.002.000","0,45K","-1,95%"
"29/11/2019","109.990.000","104.636.000","110.478.000","104.444.000","0,22K","5,31%"
"28/11/2019","104.446.000","106.152.000","107.198.000","103.689.000","0,25K","-1,61%"
"27/11/2019","106.152.000","102.101.000","108.010.000","97.733.000","0,34K","3,97%"
"26/11/2019","102.102.000","101.544.000","104.000.000","100.410.000","0,26K","0,55%"
"25/11/2019","101.544.000","99.205.000","105.154.000","94.000.000","0,53K","2,36%"
"24/11/2019","99.205.000","104.850.000","104.980.000","99.082.000","0,21K","-5,28%"
"23/11/2019","104.730.000","104.599.000","105.357.000","102.500.000","0,20K","0,13%"
"22/11/2019","104.599.000","108.595.000","110.000.000","99.000.000","0,52K","-3,68%"
"21/11/2019","108.595.000","114.713.000","115.391.000","107.500.000","0,37K","-5,33%"
"20/11/2019","114.713.000","115.739.000","116.264.000","114.500.000","0,17K","-0,73%"
"19/11/2019","115.559.000","116.235.000","116.600.000","114.000.000","0,19K","-0,64%"
"18/11/2019","116.300.000","120.705.000","120.705.000","115.732.000","0,15K","-3,65%"
"17/11/2019","120.705.000","120.450.000","121.495.000","119.883.000","0,08K","0,21%"
"16/11/2019","120.449.000","120.150.000","121.264.000","120.000.000","0,07K","0,25%"
"15/11/2019","120.150.000","122.577.000","123.800.000","119.838.000","0,18K","-1,98%"
"14/11/2019","122.577.000","124.228.000","124.365.000","122.229.000","0,19K","-1,33%"
"13/11/2019","124.227.000","124.505.000","124.676.000","123.501.000","0,09K","-0,22%"
"12/11/2019","124.505.000","123.784.000","125.000.000","122.307.000","0,15K","0,58%"
"11/11/2019","123.783.000","126.415.000","126.999.000","122.500.000","0,21K","-2,08%"
"10/11/2019","126.413.000","124.502.000","127.082.000","123.948.000","0,13K","1,53%"
"09/11/2019","124.502.000","124.690.000","125.602.000","123.611.000","0,09K","-0,15%"
"08/11/2019","124.690.000","129.852.000","130.257.000","123.022.000","0,28K","-3,98%"
"07/11/2019","129.852.000","130.217.000","130.559.000","128.700.000","0,16K","-0,39%"
"06/11/2019","130.360.000","129.709.000","131.000.000","129.015.000","0,10K","0,50%"
"05/11/2019","129.709.000","131.005.000","131.199.000","128.333.000","0,21K","-1,02%"
"04/11/2019","131.050.000","128.807.000","131.807.000","128.000.000","0,16K","1,74%"
"03/11/2019","128.807.000","129.501.000","130.500.000","127.700.000","0,13K","-0,54%"
"02/11/2019","129.501.000","129.600.000","130.300.000","129.012.000","0,08K","-0,08%"
"01/11/2019","129.600.000","129.200.000","130.405.000","127.792.000","0,15K","0,31%"
"31/10/2019","129.200.000","129.800.000","132.059.000","127.079.000","0,21K","-0,46%"
"30/10/2019","129.800.000","131.845.000","131.969.000","127.552.000","0,20K","-1,55%"
"29/10/2019","131.845.000","129.435.000","132.796.000","129.116.000","0,19K","1,86%"
"28/10/2019","129.435.000","131.805.000","135.600.992","129.435.000","0,22K","-1,80%"
"27/10/2019","131.806.000","127.246.000","133.970.000","125.800.000","0,27K","3,58%"
"26/10/2019","127.246.000","119.950.000","143.500.000","119.950.000","0,70K","6,04%"
"25/10/2019","119.997.000","106.502.000","121.750.000","105.501.000","0,45K","12,67%"
"24/10/2019","106.502.000","106.265.000","107.372.000","105.105.000","0,16K","0,33%"
"23/10/2019","106.155.000","114.528.000","114.529.000","105.136.000","0,38K","-7,31%"
"22/10/2019","114.529.000","116.212.000","117.500.000","114.000.000","0,15K","-1,45%"
"21/10/2019","116.213.000","116.225.000","117.669.000","115.383.000","0,15K","-0,01%"
"20/10/2019","116.224.000","113.498.000","116.700.000","112.796.000","0,13K","2,40%"
"19/10/2019","113.499.000","113.257.000","114.750.000","113.000.000","0,14K","0,21%"
"18/10/2019","113.258.000","114.500.000","115.088.000","112.150.000","0,12K","-1,08%"
"17/10/2019","114.500.000","114.717.000","115.900.000","112.168.000","0,21K","-0,30%"
"16/10/2019","114.849.000","117.600.000","117.702.000","114.000.000","0,22K","-2,39%"
"15/10/2019","117.658.000","119.700.000","120.399.000","117.501.000","0,22K","-1,77%"
"14/10/2019","119.778.000","118.499.000","120.000.000","118.029.000","0,16K","1,08%"
"13/10/2019","118.500.000","118.900.000","120.544.000","118.063.000","0,10K","-0,34%"
"12/10/2019","118.901.000","118.467.000","119.749.000","118.396.000","0,12K","0,37%"
"11/10/2019","118.467.000","121.501.000","124.999.000","118.401.000","0,27K","-2,50%"
"10/10/2019","121.502.000","122.055.000","122.498.000","120.100.000","0,12K","-0,45%"
"09/10/2019","122.055.000","117.031.000","122.764.000","115.742.000","0,22K","4,39%"
"08/10/2019","116.925.000","116.750.000","118.637.000","116.250.000","0,16K","0,15%"
"07/10/2019","116.750.000","111.843.000","117.678.000","110.082.000","0,22K","4,39%"
"06/10/2019","111.843.000","115.592.000","115.948.000","111.623.000","0,16K","-3,33%"
"05/10/2019","115.694.000","116.302.000","116.512.000","114.374.000","0,09K","-0,69%"
"04/10/2019","116.499.000","118.101.000","118.200.000","115.565.000","0,16K","-1,36%"
"03/10/2019","118.101.000","119.701.000","120.326.000","116.000.000","0,21K","-1,34%"
"02/10/2019","119.701.000","119.626.000","119.996.000","117.211.000","0,19K","0,06%"
"01/10/2019","119.626.000","119.350.000","122.821.000","117.900.000","0,24K","0,33%"
"30/09/2019","119.232.000","115.378.000","119.517.000","112.002.000","0,30K","3,34%"
"29/09/2019","115.378.000","117.559.000","117.968.000","114.500.000","0,10K","-1,85%"
"28/09/2019","117.547.000","117.419.000","119.000.000","115.814.000","0,10K","0,11%"
"27/09/2019","117.419.000","116.400.000","118.000.000","113.498.000","0,26K","0,87%"
"26/09/2019","116.401.000","121.000.000","121.451.000","112.000.000","0,30K","-3,80%"
"25/09/2019","121.000.000","124.128.000","127.078.000","118.151.000","0,39K","-2,52%"
"24/09/2019","124.128.000","139.383.008","140.114.000","119.374.000","0,47K","-10,95%"
"23/09/2019","139.387.008","141.936.000","142.088.992","139.000.000","0,16K","-1,83%"
"22/09/2019","141.979.008","142.020.000","142.960.000","140.000.000","0,11K","-0,03%"
"21/09/2019","142.020.992","143.466.000","143.900.000","141.572.000","0,07K","-1,01%"
"20/09/2019","143.466.000","145.620.000","145.700.000","141.863.008","0,13K","-1,22%"
"19/09/2019","145.243.008","143.859.008","146.078.000","139.079.008","0,36K","0,96%"
"18/09/2019","143.858.000","143.908.000","144.574.000","143.500.992","0,10K","-0,04%"
"17/09/2019","143.908.992","145.054.000","145.300.992","143.700.000","0,10K","-0,87%"
"16/09/2019","145.167.008","145.000.000","145.883.008","143.418.000","0,18K","0,12%"
"15/09/2019","144.999.008","145.704.992","146.026.000","144.840.000","0,07K","-0,48%"
"14/09/2019","145.704.992","146.135.008","146.500.000","144.894.000","0,10K","-0,29%"
"13/09/2019","146.134.000","146.520.000","146.862.000","144.300.000","0,16K","-0,25%"
"12/09/2019","146.500.000","145.150.000","147.258.000","143.210.000","0,17K","0,93%"
"11/09/2019","145.150.000","143.748.000","145.150.000","141.091.008","0,24K","0,98%"
"10/09/2019","143.748.000","146.000.000","146.700.000","142.188.000","0,15K","-1,54%"
"09/09/2019","146.000.992","147.540.000","148.500.000","144.135.008","0,28K","-1,04%"
"08/09/2019","147.540.000","148.440.000","149.000.000","146.146.000","0,12K","-0,61%"
"07/09/2019","148.440.000","146.800.992","148.996.992","145.967.008","0,14K","1,12%"
"06/09/2019","146.800.992","148.518.000","152.500.000","145.382.000","0,32K","-1,16%"
"05/09/2019","148.518.000","148.283.008","149.232.000","147.000.000","0,10K","0,16%"
"04/09/2019","148.283.008","149.500.000","150.778.000","146.115.008","0,24K","-0,81%"
"03/09/2019","149.500.000","147.180.000","151.500.000","145.340.992","0,35K","1,58%"
"02/09/2019","147.180.000","139.799.008","147.698.000","139.500.992","0,26K","5,28%"
"01/09/2019","139.799.008","138.158.000","140.704.000","137.500.000","0,08K","1,19%"
"31/08/2019","138.158.000","138.312.000","138.916.992","136.903.008","0,08K","-0,11%"
"30/08/2019","138.312.000","138.998.000","139.530.000","136.500.000","0,24K","-0,49%"
"29/08/2019","138.998.000","142.000.000","142.094.000","135.891.008","0,28K","-2,11%"
"28/08/2019","142.000.992","147.396.992","147.398.000","139.996.000","0,34K","-3,66%"
"27/08/2019","147.396.992","147.584.000","147.662.000","144.762.000","0,15K","-0,13%"
"26/08/2019","147.584.000","145.588.992","150.870.000","145.588.992","0,31K","1,37%"
"25/08/2019","145.588.000","146.070.000","148.000.000","144.000.000","0,16K","-0,33%"
"24/08/2019","146.070.000","148.170.000","148.499.008","143.500.992","0,18K","-1,42%"
"23/08/2019","148.170.000","145.502.000","148.996.992","144.724.000","0,16K","1,78%"
"22/08/2019","145.576.000","147.358.000","147.466.000","142.298.000","0,24K","-1,21%"
